original,correction
නිරූපණය,නිරූපණය
නිරූපනය,නිරූපණය
නිරූපිතය,නිරූපිත ය
නිරෝධය,නිරෝධය
නිලධාරිණිය,නිලධාරිණිය
නිලධාරිනිය,නිලධාරිණිය
නිලධාරීවාදය,නිලධාරීවාදය
නිලමේතුමාය,නිලමේතුමා ය
නිලමේය,නිලමේ ය
නිලය,නිලය
නිලිය,නිළිය
නිවනය,නිවන ය
නිවසකය,නිවසක ය
නිවසටය,නිවසට ය
නිවසේය,නිවසේ ය
නිවාරණය,නිවාරණය
නිවාසය,නිවාසය
නිවැරදිය,නිවැරදි ය
නිවෙස්නය,නිවෙස්නය
නිවේදනය,නිවේදනය
නිශ්චය,නිශ්චය
නිශ්පාදනය,නිෂ්පාදනය
නිශාන්තය,නිශාන්තය
නිශේධනීය,නිශේධනීය
නිෂ්ක්‍රීය,නිෂ්ක්‍රීය
නිෂ්පාදනය,නිෂ්පාදනය
නිෂ්පාදනාගාරය,නිෂ්පාදනාගාරය
නිෂ්පාදය,නිෂ්පාදනය
නිෂ්පාදිතය,නිෂ්පාදිත ය
නිෂ්ඵලය,නිෂ්ඵලය
නිස්සාරත්වය,නිස්සාරත්වය
නිසාමය,නිසා ම ය
නිසාය,නිසා ය
නිසැකය,නිසැක ය
නිළධාරිණිය,නිලධාරිණිය
නිළිය,නිළිය
නීතිඥමහත්මිය,නීතිඥ මහත්මිය
නීතිමය,නීතිමය
නීතිය,නීතිය
නීතිිය,නීතිය
නුවරඑලිය,නුවරඑළිය
නුවරඑළිය,නුවරඑළිය
නුවරඑළියමස්කෙළිය,නුවරඑළිය මස්කෙළිය
නුසුදුසුය,නුසුදුසු ය
නූතනය,නූතනය
නූතනවාදය,නූතනවාදය
නූරිය,නූරිය
නෙරිය,නෙරිය
නෙවේය,නෙවේ ය
නොඅනුමනාය,නොඅනුමාන ය
නොඅනුමානය,නොඅනුමාන ය
නොකළයුතුය,නොකළ යුතු ය
නොකළාය,නොකළා ය
නොකළේය,නොකළේ ය
නොකිය,නොකිය
නොකිවමනාය,නොකිව මනා ය
නොකිව්වාය,නොකිව්වා ය
නොගත්තාය,නොගත්තා ය
නොගත්තේය,නොගත්තේ ය
නොගිය,නොගිය
නොගියේය,නොගියේ ය
නොතැබිය,නොතැබිය
නොතිබිය,නොතිබිය
නොතිබීමතීරණය,නොතිබීම තීරණය
නොතේරෙන්නේය,නොතේරෙන්නේ ය
නොදත්තේය,නොදත්තේ ය
නොදැක්කේය,නොදැක්කේ ය
නොදැකිය,නොදැකිය
නොදැනය,නොදැන ය
නොදැරිය,නොදැරිය
නොදිය,නොදිය
නොදෙවෙනිය,නොදෙවෙනි ය
නොදෙසිය,නොදෙසිය
නොනගතය,නොනගතය
නොපැමිණිය,නොපැමිණිය
නොපැවතිය,නොපැවතිය
නොපැහැදිලිය,නොපැහැදිලි ය
නොබැලිය,නොබැලිය
නොබැලීය,නොබැලී ය
නොමැතිවය,නොමැති ව ය
නොමැතිවීමය,නොමැති වීම ය
නොලැග්ගේය,නොලැග්ගේ ය
නොලැබිය,නොලැබිය
නොලිය,නොලිය
නොලිවිය,නොලිවිය
නොවන්නීය,නොවන්නී ය
නොවන්නේය,නොවන්නේ ය
නොවැලඳිය,නොවැලඳිය
නොවැලැක්විය,නොවැළැක්විය
නොවැළක්කාහුමය,නොවැළක්කාහු ම ය
නොවැළක්විය,නොවැළැක්විය
නොවැළැක්විය,නොවැළැක්විය
නොවෑලක්විය,නොවැළැක්විය
නොවිය,නොවිය
නොවිසිය,නොවිසිය
නොවීමය,නොවීම ය
නොවීය,නොවී ය
නොවුණේය,නොවුණේ ය
නොවූවාය,නොවූවා ය
නොවේමය,නොවේ ම ය
නොවේය,නොවේ ය
නොසැලකිය,නොසැලකිය
නොසැලකිලිමත්භාවය,නොසැලකිලිමත් භාවය
නොසිටියේය,නොසිටියේ ය
නොසිටීමය,නොසිටීම ය
නොසිතන්නීය,නොසිතන්නී ය
නොසිතිය,නොසිතිය
නොහැකිය,නොහැකි ය
නොහැකිවිය,නොහැකි විය
නොහැරිය,නොහැරිය
නොහැසිරිය,නොහැසිරිය
පංචකය,පංචකය
පංචකර්මය,පංචකර්මය
පංචශීලය,පංචශීලය
පංචස්කන්ධය,පංචස්කන්ධය
පංචානන්තරිය,පංචානන්තරිය
පංචානෙන්තරිය,පංචානන්තරිය
පංචේන්ද්‍රිය,පංචේන්ද්‍රිය
පංචෝල්‍ය,පංචෝල්‍ය
පංතිමය,පන්තිමය
පංතිය,පන්තිය
පක්ෂපාතිත්වය,පක්ෂපාතීත්වය
පක්ෂය,පක්ෂය
පකිස්තානය,පකිස්තානය
පකිස්ථානය,පකිස්තානය
පටන්ගත්තේය,පටන්ගත්තේ ය
පටය,පටය
පට්ටය,පට්ට ය
පට්ටිය,පට්ටිය
පටිඝානුසය,පටිඝානුසය
පටිච්චසමුප්පාදය,පටිච්ච සමුප්පාදය
පටිපාටිය,පටිපාටිය
පඨිතමය,පඨිතමය
පඨිතය,පඨිතය
පඩිය,පඩිය
පණ්ඩුකාභය,පණ්ඩුකාභය
පණ්ණාසකය,පණ්ණාසකය
පණිධාය,පණිධාය
පණිවිඩය,පණිවිඩය
පණිවුඩය,පණිවුඩය
පත්තරය,පත්තරය
පත්වන්නේය,පත්වන්නේ ය
පත්විය,පත් විය
පත්වීය,පත් වී ය
පත්වූවාය,පත් වූවා ය
පත්‍රය,පත්‍රය
පථය,පථය
පදය,පදය
පදවිය,පදවිය
පද්ධතිය,පද්ධතිය
පද්මය,පද්මය
පද්‍ය,පද්‍ය
පදිංචිය,පදිංචිය
පන්තිමය,පන්තිමය
පන්තිය,පන්තිය
පන්නරය,පන්නරය
පන්නිපිටිය,පන්නිපිටිය
පන්සලටය,පන්සලට ය
පන්සල්වලය,පන්සල්වල ය
පන්සිය,පන්සිය
පන්සියය,පන්සියය
පන්සීය,පන්සීය
පඳුරුය,පඳුරු ය
පබාවතිය,පබාවතිය
පමණක්මය,පමණක් ම ය
පමණය,පමණ ය
පම්පෝරිය,පම්පෝරිය
පඹය,පඹය
පය,පය
පරකාය,පරකාය
පරගණකය,පරිගණකය
පරතරය,පරතරය
පරපීඩනය,පරපීඩනය
පරපෝෂිතය,පරපෝෂිත ය
පරමර්ථය,පරමාර්ථය
පරමාදර්ශය,පරමාදර්ශය
පරමාධිපත්‍යය,පරමාධිපත්‍යය
පරමාර්ථමය,පරමාර්ථමය
පරමාර්ථය,පරමාර්ථය
පරය,පරය
පර්යන්තය,පර්යන්තය
පර්යාය,පර්යාය
පර්යේෂණය,පර්යේෂණය
පර්වතය,පර්වතය
පරාක්‍රමය,පරාක්‍රමය
පරාජය,පරාජය
පරාදය,පරාද ය
පරායත්තභාවය,පරායත්ත භාවය
පරාර්ථකාමිත්වය,පරාර්ථකාමීත්වය
පරාර්ථය,පරාර්ථය
පරාවර්තනය,පරාවර්තනය
පරාසය,පරාසය
පරිකල්පනය,පරිකල්පනය
පරිකල්පනීය,පරිකල්පනීය
පරිගකනය,පරිගණකය
පරිගණකය,පරිගණකය
පරිච්ඡේදය,පරිච්ඡේදය
පරිච්ජේදය,පරිච්ඡේදය
පරිණාමනය,පරිණාමණය
පරිණාමය,පරිණාමය
පරිත්‍යාගය,පරිත්‍යාගය
පරිදිය,පරිදි ය
පරිනිර්වාණය,පරිනිර්වාණය
පරිනිර්වානය,පරිනිර්වාණය
පරිපකල්පනය,පරිකල්පනය
පරිපාලනය,පරිපාලනය
පරිපෝෂණය,පරිපෝෂණය
පරිපෝෂිතය,පරිපෝෂිත ය
පරිභෝජනය,පරිභෝජනය
පරිමාණය,පරිමාණය
පරියාය,පරියාය
පරිවර්තකය,පරිවර්තකය
පරිවර්තනය,පරිවර්තනය
පරිවර්ථනය,පරිවර්තනය
පරිශ්‍රමය,පරිශ්‍රමය
පරිශ්‍රය,පරිශ්‍රය
පරිශීලනය,පරිශීලනය
පරිසරය,පරිසරය
පරිහණය,පරිහරණය
පරිහරණය,පරිහරණය
පරිහානිය,පරිහානිය
පරීක්ෂකවරිය,පරීක්ෂකවරිය
